policy_id,insurer_id,policy_type_id,coverage_type_id,policy_year,start_date,end_date,premium_amount,policy_status
1369,3,10,3,2022,2023-07-17,2024-07-16,8238266,Active
1370,5,2,2,2022,2025-10-30,2026-10-30,300000,Expired
1371,6,7,5,2025,2023-08-30,2024-08-29,2778607,Renewed
1372,5,2,1,2023,2023-10-23,2024-10-22,1957368,Renewed
1373,4,12,4,2024,2025-10-27,2026-10-27,13955775,Renewed
1374,4,1,7,2022,2022-06-23,2023-06-23,3242925,Active
1375,1,6,4,2024,2022-07-12,2023-07-12,14379035,Active
1376,5,2,2,2025,2022-05-26,2023-05-26,865128,Active
1377,2,4,2,2023,2023-02-27,2024-02-27,16643842,Expired
1378,6,6,1,2022,2025-07-14,2026-07-14,4295674,Active
1379,5,6,5,2023,2023-01-04,2024-01-04,2898433,Renewed
1380,2,2,7,2023,2023-02-15,2024-02-15,1169000,Renewed
1381,1,9,6,2022,2022-08-09,2023-08-09,7199663,Active
1382,2,4,7,2025,2024-04-06,2025-04-06,17604066,Active
1383,4,10,3,2023,2023-06-13,2024-06-12,7225079,Renewed
1384,4,5,1,2023,2026-04-20,2027-04-20,18182520,Renewed
1385,2,5,5,2022,2023-04-02,2024-04-01,7487077,Renewed
1386,1,7,2,2023,2026-04-18,2027-04-18,7209484,Renewed
1387,5,6,7,2023,2025-02-06,2026-02-06,2868811,Active
1388,3,12,3,2023,2026-01-12,2027-01-12,4802328,Expired
1389,5,10,2,2025,2023-01-11,2024-01-11,3164830,Expired
1390,4,12,7,2023,2023-07-08,2024-07-07,13920328,Expired
1391,5,7,4,2023,2022-12-05,2023-12-05,6170202,Expired
1392,6,7,3,2024,2023-07-22,2024-07-21,14386031,Expired
1393,2,8,2,2022,2026-01-26,2027-01-26,7108381,Renewed
1394,4,11,5,2022,2023-02-08,2024-02-08,4086672,Renewed
1395,2,10,7,2022,2026-03-19,2027-03-19,6803254,Renewed
1396,5,2,3,2022,2022-05-15,2023-05-15,1446564,Expired
1397,6,12,6,2024,2024-10-19,2025-10-19,9223306,Expired
1398,1,9,2,2024,2022-10-09,2023-10-09,8935252,Renewed
1399,5,1,6,2024,2025-07-19,2026-07-19,891038,Expired
1400,3,8,3,2022,2023-11-23,2024-11-22,5422463,Expired
1401,6,12,5,2023,2022-09-06,2023-09-06,5354134,Renewed
1402,1,5,4,2023,2024-07-28,2025-07-28,15259569,Expired
1403,1,11,1,2023,2022-07-22,2023-07-22,5094763,Active
1404,4,5,4,2024,2025-08-08,2026-08-08,10366986,Expired
1405,6,11,6,2024,2023-09-19,2024-09-18,10864929,Expired
1406,1,3,1,2025,2025-05-22,2026-05-22,10750905,Active
1407,3,12,5,2024,2023-08-29,2024-08-28,14143408,Active
1408,6,11,4,2024,2026-01-08,2027-01-08,10126969,Active
1409,3,4,1,2022,2025-04-13,2026-04-13,12267854,Active
1410,5,11,5,2023,2022-09-13,2023-09-13,4583372,Expired
1411,6,10,4,2022,2022-11-22,2023-11-22,13644309,Expired
1412,3,3,6,2023,2024-12-17,2025-12-17,10682351,Active
1413,2,7,1,2023,2025-03-09,2026-03-09,7854549,Active
1414,5,7,2,2023,2024-11-18,2025-11-18,8862268,Renewed
1415,1,3,3,2022,2023-07-29,2024-07-28,20077272,Expired
1416,2,12,2,2025,2026-02-12,2027-02-12,13712920,Expired
1417,2,4,2,2023,2023-03-03,2024-03-02,14625851,Expired
1418,4,10,2,2024,2024-12-26,2025-12-26,13225749,Active
1419,2,12,4,2023,2025-06-18,2026-06-18,4308425,Active
1420,2,1,3,2024,2025-06-14,2026-06-14,2039175,Renewed
1421,6,5,1,2023,2024-10-19,2025-10-19,18815817,Expired
1422,6,12,7,2024,2022-10-07,2023-10-07,4925116,Renewed
1423,3,6,5,2024,2024-05-09,2025-05-09,6373942,Active
1424,2,7,3,2025,2024-02-21,2025-02-20,8845716,Expired
1425,1,6,5,2023,2025-04-19,2026-04-19,14848857,Renewed
1426,2,9,7,2023,2023-07-10,2024-07-09,7236440,Renewed
1427,4,1,5,2023,2022-05-03,2023-05-03,1821456,Active
1428,3,3,7,2024,2024-06-06,2025-06-06,20775846,Renewed
1429,3,5,7,2024,2024-06-08,2025-06-08,17616760,Renewed
1430,1,7,1,2025,2025-04-19,2026-04-19,2384889,Active
1431,1,6,3,2022,2025-08-02,2026-08-02,7126748,Expired
1432,2,9,6,2025,2025-08-25,2026-08-25,5066526,Active
1433,3,10,5,2024,2022-10-20,2023-10-20,8639067,Active
1434,1,10,7,2022,2023-10-18,2024-10-17,9910361,Expired
1435,5,11,1,2022,2022-05-22,2023-05-22,13528904,Renewed
1436,2,2,7,2025,2026-04-02,2027-04-02,1293292,Renewed
1437,4,7,3,2023,2023-04-04,2024-04-03,8148416,Expired
1438,2,4,7,2023,2023-02-24,2024-02-24,9203664,Active
1439,4,10,4,2023,2023-03-04,2024-03-03,14515603,Renewed
1440,6,10,1,2023,2024-01-11,2025-01-10,6504147,Active
1441,2,2,2,2024,2023-03-11,2024-03-10,1887156,Active
1442,3,4,6,2022,2024-12-27,2025-12-27,5177724,Expired
1443,4,5,5,2022,2025-12-15,2026-12-15,5370584,Expired
1444,6,6,6,2024,2022-07-18,2023-07-18,2754934,Renewed
1445,4,3,6,2023,2024-10-25,2025-10-25,8216728,Active
1446,6,4,6,2024,2024-07-16,2025-07-16,10552918,Active
1447,3,6,1,2023,2024-05-17,2025-05-17,8400015,Renewed
1448,2,9,6,2024,2024-07-29,2025-07-29,11404080,Active
1449,1,7,3,2023,2025-07-15,2026-07-15,10582876,Expired
1450,1,12,2,2024,2024-04-05,2025-04-05,2944259,Renewed
1451,1,10,4,2024,2025-05-30,2026-05-30,2823222,Renewed
1452,1,7,6,2022,2024-05-22,2025-05-22,8036473,Active
1453,2,4,6,2025,2022-10-27,2023-10-27,6631890,Expired
1454,5,6,6,2024,2023-08-05,2024-08-04,3415195,Active
1455,1,4,7,2024,2024-06-02,2025-06-02,15156905,Active
1456,3,9,1,2025,2024-02-10,2025-02-09,7663721,Renewed
1457,4,3,6,2022,2025-03-20,2026-03-20,27943461,Renewed
1458,2,5,6,2025,2024-05-26,2025-05-26,10777669,Expired
1459,6,11,3,2025,2024-07-06,2025-07-06,9185223,Expired
1460,2,1,3,2023,2024-03-17,2025-03-17,1034960,Active
1461,5,5,3,2022,2023-05-17,2024-05-16,9165209,Active
1462,3,11,3,2024,2025-08-15,2026-08-15,10946582,Renewed
1463,2,10,5,2024,2026-01-28,2027-01-28,8812684,Active
1464,5,11,4,2022,2022-07-19,2023-07-19,7499536,Renewed
1465,1,2,2,2024,2023-12-24,2024-12-23,2626002,Renewed
1466,5,4,5,2024,2024-11-10,2025-11-10,14077972,Renewed
1467,2,5,4,2024,2024-08-05,2025-08-05,13895147,Expired
1468,4,7,7,2024,2023-01-06,2024-01-06,6388457,Active
1469,5,1,7,2022,2023-07-07,2024-07-06,896411,Renewed
1470,4,5,7,2022,2025-08-24,2026-08-24,8631309,Expired
1471,6,11,6,2023,2024-01-14,2025-01-13,13233583,Active
1472,2,7,4,2023,2026-01-22,2027-01-22,10270077,Expired
1473,4,7,1,2022,2024-01-23,2025-01-22,14273923,Renewed
1474,6,6,4,2024,2022-12-23,2023-12-23,4662836,Active
1475,1,5,6,2023,2023-06-09,2024-06-08,9050158,Renewed
1476,5,3,2,2025,2024-10-15,2025-10-15,17337740,Renewed
1477,2,3,5,2022,2023-08-24,2024-08-23,14876190,Active
1478,6,3,5,2023,2023-10-06,2024-10-05,17856300,Renewed
1479,3,2,6,2024,2023-08-14,2024-08-13,1968996,Active
1480,5,8,5,2024,2026-02-10,2027-02-10,6814937,Renewed
1481,2,4,3,2023,2023-10-30,2024-10-29,12447668,Renewed
1482,6,1,1,2022,2025-10-06,2026-10-06,1036930,Expired
1483,2,5,6,2022,2024-11-23,2025-11-23,14858265,Renewed
1484,4,6,4,2022,2023-11-25,2024-11-24,10964989,Active
1485,2,8,7,2022,2022-06-15,2023-06-15,3502294,Expired
1486,3,2,4,2023,2023-01-28,2024-01-28,1559107,Expired
1487,5,2,5,2024,2023-10-01,2024-09-30,1047424,Renewed
1488,3,3,7,2023,2025-03-03,2026-03-03,17414560,Renewed
1489,3,5,2,2025,2025-05-20,2026-05-20,9826449,Renewed
1490,1,4,3,2024,2023-12-29,2024-12-28,7252722,Expired
1491,1,7,6,2024,2024-04-25,2025-04-25,2037845,Active
1492,2,9,2,2024,2023-02-13,2024-02-13,7167298,Expired
1493,4,12,5,2024,2023-04-26,2024-04-25,4758149,Renewed
1494,2,7,3,2023,2022-10-17,2023-10-17,7056250,Expired
1495,4,6,1,2024,2023-02-13,2024-02-13,12133646,Renewed
1496,6,11,3,2022,2024-12-24,2025-12-24,9583653,Renewed
1497,6,1,5,2025,2025-01-16,2026-01-16,1349270,Renewed
1498,3,6,7,2025,2023-02-10,2024-02-10,4240250,Active
1499,6,11,4,2024,2022-09-10,2023-09-10,8985255,Renewed
1500,3,1,4,2025,2025-07-12,2026-07-12,1806651,Expired
1501,1,11,4,2024,2025-04-22,2026-04-22,2313348,Expired
1502,3,7,2,2022,2025-02-04,2026-02-04,3577355,Active
1503,5,7,6,2024,2022-12-04,2023-12-04,14923764,Active
1504,4,10,6,2023,2024-03-25,2025-03-25,3673860,Renewed
1505,5,12,5,2025,2023-01-01,2024-01-01,6233715,Active
1506,2,2,3,2025,2024-10-18,2025-10-18,745919,Expired
1507,6,10,6,2024,2025-05-01,2026-05-01,2922713,Active
1508,6,3,3,2024,2024-03-13,2025-03-13,7083594,Renewed
1509,5,1,7,2024,2023-03-15,2024-03-14,1459108,Renewed
1510,6,2,2,2025,2025-07-23,2026-07-23,1450104,Renewed
1511,3,2,1,2025,2022-05-08,2023-05-08,1136212,Expired
1512,5,3,2,2022,2024-07-01,2025-07-01,1750565,Renewed
1513,4,4,3,2024,2023-09-13,2024-09-12,9531658,Active
1514,2,5,5,2024,2025-11-05,2026-11-05,7391835,Renewed
1515,2,6,2,2025,2026-01-08,2027-01-08,9072519,Active
1516,3,6,1,2025,2025-10-31,2026-10-31,11435220,Active
1517,2,8,6,2023,2023-04-08,2024-04-07,4626663,Active
1518,3,2,2,2022,2023-07-14,2024-07-13,582200,Renewed
1519,2,5,7,2024,2023-02-07,2024-02-07,15981839,Expired
1520,3,6,6,2022,2023-04-26,2024-04-25,3674194,Active
1521,5,7,6,2024,2022-06-08,2023-06-08,14302646,Renewed
1522,6,6,5,2025,2022-07-03,2023-07-03,10306306,Expired
1523,4,7,7,2022,2025-04-19,2026-04-19,3587496,Active
1524,6,3,1,2022,2022-08-09,2023-08-09,16318556,Renewed
1525,1,9,1,2022,2022-10-31,2023-10-31,3706207,Active
1526,2,3,1,2023,2025-06-30,2026-06-30,11950070,Renewed
1527,5,12,3,2023,2025-09-04,2026-09-04,8371084,Renewed
1528,1,8,6,2023,2024-05-28,2025-05-28,8012533,Expired
1529,2,5,2,2023,2023-11-18,2024-11-17,14662645,Expired
1530,1,2,3,2022,2023-10-09,2024-10-08,1104945,Active
1531,4,1,1,2025,2023-01-02,2024-01-02,1215142,Expired
1532,6,12,4,2022,2023-02-06,2024-02-06,14943666,Renewed
1533,1,2,5,2025,2023-03-11,2024-03-10,1501500,Active
1534,6,3,2,2024,2023-12-31,2024-12-30,7320300,Active
1535,2,2,6,2025,2022-09-16,2023-09-16,261125,Active
1536,3,11,4,2023,2023-02-11,2024-02-11,4909265,Renewed
1537,4,12,1,2025,2022-11-05,2023-11-05,12647260,Expired
1538,4,3,4,2022,2023-08-12,2024-08-11,7978780,Expired
1539,4,12,3,2023,2025-02-23,2026-02-23,11775197,Expired
1540,6,10,3,2022,2022-12-29,2023-12-29,11248280,Renewed
1541,6,4,4,2025,2023-07-31,2024-07-30,16891363,Expired
1542,4,5,2,2024,2023-05-30,2024-05-29,8458838,Active
1543,2,1,4,2025,2025-12-14,2026-12-14,1418508,Active
1544,2,9,6,2025,2023-01-01,2024-01-01,6997223,Renewed
1545,3,7,2,2024,2025-02-26,2026-02-26,4949231,Active
1546,5,12,4,2024,2024-11-01,2025-11-01,2279824,Expired
1547,4,6,3,2022,2025-03-15,2026-03-15,11041206,Active
1548,1,2,5,2022,2023-01-31,2024-01-31,1705848,Expired
1549,6,7,5,2025,2024-09-16,2025-09-16,2054054,Active
1550,6,11,3,2025,2026-03-18,2027-03-18,14129438,Renewed
1551,4,2,3,2022,2025-03-04,2026-03-04,664540,Renewed
1552,4,2,5,2023,2022-10-07,2023-10-07,2796969,Renewed
1553,2,2,5,2024,2022-05-13,2023-05-13,2029716,Renewed
1554,4,1,5,2022,2023-04-14,2024-04-13,643292,Expired
1555,5,7,2,2024,2026-04-20,2027-04-20,9189677,Expired
1556,4,6,7,2024,2024-07-18,2025-07-18,14563270,Active
1557,4,4,1,2023,2026-03-10,2027-03-10,7272436,Expired
1558,4,1,5,2022,2022-10-30,2023-10-30,1418648,Active
1559,3,7,4,2025,2026-01-02,2027-01-02,3178763,Active
1560,5,12,2,2025,2023-12-26,2024-12-25,6171756,Renewed
1561,2,6,3,2023,2025-09-25,2026-09-25,2235375,Active
1562,3,6,5,2025,2023-08-16,2024-08-15,6978609,Expired
1563,6,11,3,2023,2023-07-22,2024-07-21,2185274,Active
1564,3,2,7,2025,2025-07-14,2026-07-14,3004992,Renewed
1565,3,1,2,2023,2024-06-23,2025-06-23,1557063,Expired
1566,5,7,6,2023,2024-11-20,2025-11-20,8085627,Expired
1567,5,3,1,2022,2023-02-23,2024-02-23,10563410,Renewed
1568,1,1,5,2023,2026-02-07,2027-02-07,1315440,Expired
1569,5,6,1,2024,2023-03-02,2024-03-01,5387653,Renewed
1570,2,7,6,2025,2022-05-24,2023-05-24,12463929,Expired
1571,4,9,6,2023,2022-08-28,2023-08-28,13139985,Renewed
1572,4,2,1,2022,2024-10-17,2025-10-17,2699031,Renewed
1573,5,11,6,2023,2022-07-06,2023-07-06,5217868,Renewed
1574,2,3,6,2024,2024-08-05,2025-08-05,4060343,Active
1575,3,8,4,2025,2023-06-04,2024-06-03,10385844,Expired
1576,2,12,6,2023,2024-06-08,2025-06-08,11127299,Expired
1577,2,3,1,2025,2026-03-20,2027-03-20,16023897,Renewed
1578,2,8,5,2022,2025-09-04,2026-09-04,10345322,Renewed
1579,4,5,2,2023,2025-04-27,2026-04-27,12724316,Renewed
1580,2,11,3,2022,2023-12-25,2024-12-24,6488530,Expired
1581,4,2,5,2023,2022-10-27,2023-10-27,1622334,Expired
1582,5,8,2,2023,2024-03-19,2025-03-19,7470471,Expired
1583,2,10,1,2022,2023-04-19,2024-04-18,8148071,Expired
1584,1,3,5,2022,2025-03-01,2026-03-01,24298560,Active
1585,2,12,1,2022,2024-02-11,2025-02-10,6422242,Renewed
1586,3,4,4,2022,2025-03-12,2026-03-12,9180720,Renewed
1587,4,6,2,2023,2025-08-26,2026-08-26,11884353,Expired
1588,3,5,2,2024,2025-07-03,2026-07-03,17856460,Active
1589,2,12,3,2022,2023-10-20,2024-10-19,9516982,Renewed
1590,1,7,7,2024,2023-12-24,2024-12-23,9655738,Expired
1591,6,2,7,2024,2022-09-15,2023-09-15,3795258,Active
1592,3,10,3,2025,2022-08-10,2023-08-10,11673448,Expired
1593,6,2,3,2022,2022-06-29,2023-06-29,729261,Renewed
1594,5,2,6,2024,2024-06-16,2025-06-16,1166880,Expired
1595,2,3,7,2025,2023-03-14,2024-03-13,10878528,Renewed
1596,5,11,3,2025,2025-06-04,2026-06-04,9145385,Active
1597,6,8,2,2022,2023-05-22,2024-05-21,4105859,Active
1598,4,6,6,2024,2022-07-30,2023-07-30,3905806,Active
1599,3,11,3,2022,2022-08-24,2023-08-24,9417704,Renewed
1600,2,10,3,2023,2026-01-22,2027-01-22,2979032,Active
1601,5,1,4,2025,2022-05-04,2023-05-04,566022,Renewed
1602,1,11,5,2023,2023-07-21,2024-07-20,9189478,Expired
1603,1,11,3,2025,2026-02-18,2027-02-18,9892329,Active
1604,1,11,5,2022,2024-02-14,2025-02-13,8541323,Expired
1605,1,10,1,2024,2022-10-08,2023-10-08,11442430,Expired
1606,4,3,7,2022,2026-02-06,2027-02-06,9235804,Renewed
1607,6,1,7,2025,2025-06-24,2026-06-24,940060,Active
1608,2,12,6,2023,2024-01-20,2025-01-19,13843589,Active
1609,2,3,3,2024,2024-10-31,2025-10-31,19540128,Renewed
1610,4,1,5,2025,2023-01-13,2024-01-13,2328612,Expired
1611,3,7,2,2022,2025-08-01,2026-08-01,9655602,Expired
1612,1,5,2,2022,2025-06-09,2026-06-09,6916425,Expired
1613,4,3,7,2023,2022-12-25,2023-12-25,4106795,Expired
1614,1,10,4,2024,2022-08-23,2023-08-23,5071552,Expired
1615,5,7,4,2025,2025-09-16,2026-09-16,7327390,Renewed
1616,3,5,2,2023,2025-01-26,2026-01-26,19274051,Renewed
1617,2,9,1,2023,2023-07-07,2024-07-06,6573357,Active
1618,3,6,1,2023,2024-05-03,2025-05-03,7022310,Renewed
1619,5,5,2,2022,2024-03-20,2025-03-20,6408422,Renewed
1620,2,4,5,2023,2025-12-22,2026-12-22,14500077,Active
1621,3,8,4,2023,2025-08-10,2026-08-10,8670268,Renewed
1622,4,1,5,2023,2025-01-24,2026-01-24,811208,Expired
1623,3,11,4,2022,2024-08-11,2025-08-11,5283975,Expired
1624,5,9,4,2024,2022-11-10,2023-11-10,6667353,Renewed
1625,3,12,6,2024,2025-09-04,2026-09-04,11728405,Active
1626,1,2,2,2024,2026-04-17,2027-04-17,816120,Active
1627,6,11,2,2024,2022-08-24,2023-08-24,10026247,Renewed
1628,1,9,3,2024,2022-09-10,2023-09-10,14102824,Active
1629,1,11,3,2025,2023-02-15,2024-02-15,12042520,Expired
1630,6,4,4,2022,2022-08-04,2023-08-04,19464453,Expired
1631,4,10,4,2023,2023-09-11,2024-09-10,10946812,Expired
1632,3,7,3,2024,2023-11-16,2024-11-15,5840218,Expired
1633,1,6,6,2023,2023-03-29,2024-03-28,5172697,Active
1634,1,11,2,2023,2026-02-02,2027-02-02,14564959,Active
1635,6,10,2,2024,2025-09-20,2026-09-20,12738906,Active
1636,5,11,5,2023,2024-10-13,2025-10-13,14752987,Active
1637,6,4,1,2024,2025-10-27,2026-10-27,15028505,Renewed
1638,6,5,4,2022,2025-05-11,2026-05-11,18543018,Expired
1639,2,4,4,2024,2024-09-04,2025-09-04,10717452,Active
1640,3,6,6,2025,2022-06-28,2023-06-28,8250919,Active
1641,1,5,7,2023,2024-01-29,2025-01-28,19663315,Active
1642,4,7,1,2022,2023-08-15,2024-08-14,12928493,Expired
1643,4,5,3,2025,2025-09-18,2026-09-18,7854918,Renewed
1644,6,11,5,2023,2026-01-12,2027-01-12,2259476,Renewed
1645,1,9,4,2023,2025-05-12,2026-05-12,12321952,Active
1646,5,2,7,2024,2022-05-18,2023-05-18,1105272,Active
1647,3,8,6,2025,2024-01-07,2025-01-06,13296902,Expired
1648,4,1,2,2022,2025-12-12,2026-12-12,2772330,Active
1649,6,12,1,2024,2022-11-23,2023-11-23,9207084,Renewed
1650,6,6,2,2024,2023-01-20,2024-01-20,9921791,Renewed
1651,5,9,7,2023,2025-05-29,2026-05-29,13704187,Renewed
1652,2,6,4,2023,2025-03-01,2026-03-01,11547243,Active
1653,4,2,3,2024,2025-04-24,2026-04-24,857780,Renewed
1654,1,8,5,2023,2026-01-01,2027-01-01,13130087,Active
1655,6,11,7,2024,2025-05-29,2026-05-29,13348508,Renewed
1656,3,8,1,2023,2022-12-22,2023-12-22,14672059,Active
1657,6,2,4,2024,2022-05-13,2023-05-13,599292,Expired
1658,4,4,2,2022,2023-05-25,2024-05-24,9323298,Expired
1659,3,2,5,2023,2022-08-30,2023-08-30,608256,Active
1660,3,3,3,2022,2022-05-14,2023-05-14,1753952,Active
1661,4,3,3,2025,2024-08-14,2025-08-14,2323580,Active
1662,6,9,3,2025,2023-01-01,2024-01-01,7514840,Expired
1663,3,11,2,2023,2025-02-24,2026-02-24,9354670,Expired
1664,6,9,7,2025,2024-11-05,2025-11-05,14614438,Expired
1665,4,8,4,2024,2023-04-13,2024-04-12,10587667,Renewed
1666,2,2,7,2025,2024-03-18,2025-03-18,1132428,Expired
1667,3,5,5,2023,2025-07-21,2026-07-21,19057076,Renewed
1668,1,11,1,2023,2022-06-26,2023-06-26,2744469,Renewed
1669,1,12,2,2024,2022-10-13,2023-10-13,10152134,Expired
1670,5,10,5,2024,2026-03-18,2027-03-18,3066289,Expired
1671,1,9,4,2022,2023-11-07,2024-11-06,6679191,Expired
1672,6,7,6,2024,2026-01-20,2027-01-20,5495346,Renewed
1673,3,12,4,2023,2023-05-15,2024-05-14,3086165,Renewed
1674,2,8,2,2023,2024-08-19,2025-08-19,8866235,Expired
1675,6,10,7,2023,2023-04-28,2024-04-27,10841847,Active
1676,3,2,4,2024,2023-05-02,2024-05-01,2440242,Active
1677,2,5,5,2023,2025-04-23,2026-04-23,19657747,Active
1678,6,6,2,2024,2022-07-17,2023-07-17,8938621,Renewed
1679,2,1,1,2022,2024-08-05,2025-08-05,1374912,Renewed
1680,4,1,3,2025,2024-02-22,2025-02-21,3766230,Renewed
1681,4,9,2,2022,2022-12-25,2023-12-25,7155621,Expired
1682,1,11,7,2022,2025-09-08,2026-09-08,5401889,Active
1683,3,4,7,2024,2023-05-07,2024-05-06,15359275,Renewed
1684,2,5,5,2025,2024-04-30,2025-04-30,11342063,Expired
1685,2,6,7,2025,2026-01-07,2027-01-07,7711575,Renewed
1686,5,4,2,2023,2023-04-17,2024-04-16,18949629,Expired
1687,3,1,6,2022,2025-07-15,2026-07-15,1211781,Renewed
1688,6,5,7,2023,2022-06-23,2023-06-23,7495588,Active
1689,5,10,3,2022,2022-07-28,2023-07-28,10557326,Expired
1690,5,9,4,2023,2025-08-12,2026-08-12,4735874,Renewed
1691,1,11,6,2024,2023-01-30,2024-01-30,5942385,Expired
1692,2,2,4,2023,2026-03-19,2027-03-19,1272012,Renewed
1693,3,4,3,2025,2023-10-23,2024-10-22,18226473,Active
1694,6,8,1,2025,2024-11-06,2025-11-06,13070728,Expired
1695,1,1,1,2022,2024-05-18,2025-05-18,1570275,Active
1696,5,5,4,2023,2024-07-25,2025-07-25,12059595,Renewed
1697,2,5,1,2022,2024-02-06,2025-02-05,10445843,Active
1698,6,2,1,2024,2024-10-31,2025-10-31,486083,Expired
1699,6,8,6,2023,2023-12-16,2024-12-15,4614413,Active
1700,5,10,5,2025,2025-05-31,2026-05-31,11910400,Renewed
1701,2,9,5,2022,2024-01-21,2025-01-20,3246488,Active
1702,1,3,7,2025,2025-05-17,2026-05-17,17104752,Expired
1703,6,11,1,2024,2023-03-02,2024-03-01,8921368,Expired
1704,4,6,5,2023,2022-12-11,2023-12-11,9439079,Active
1705,3,11,5,2023,2023-09-29,2024-09-28,13329707,Expired
1706,5,7,2,2022,2026-02-20,2027-02-20,5509670,Expired
1707,4,2,4,2024,2025-02-17,2026-02-17,668175,Active
1708,6,4,1,2022,2022-09-24,2023-09-24,12775566,Renewed
1709,3,7,5,2024,2025-03-24,2026-03-24,2672192,Renewed
1710,2,1,5,2024,2023-01-09,2024-01-09,1605888,Expired
1711,3,10,3,2024,2025-01-16,2026-01-16,10793618,Renewed
1712,2,2,4,2025,2023-04-04,2024-04-03,907579,Active
1713,2,11,4,2025,2025-08-26,2026-08-26,14836646,Expired
1714,5,10,5,2023,2023-11-24,2024-11-23,3544014,Renewed
1715,3,5,2,2025,2024-11-22,2025-11-22,7259095,Renewed
1716,5,8,4,2024,2023-03-09,2024-03-08,8306438,Renewed
1717,4,5,2,2023,2023-04-11,2024-04-10,7942195,Expired
1718,2,3,3,2022,2023-06-14,2024-06-13,26389529,Active
1719,4,6,1,2024,2023-12-11,2024-12-10,3635170,Expired
1720,6,10,1,2022,2023-02-17,2024-02-17,4338254,Renewed
1721,1,2,6,2024,2026-01-18,2027-01-18,1691305,Expired
1722,2,2,3,2024,2023-04-16,2024-04-15,311190,Renewed
1723,1,2,4,2022,2023-03-12,2024-03-11,994602,Renewed
1724,1,12,6,2024,2022-05-07,2023-05-07,14008389,Expired
1725,2,8,2,2023,2022-10-09,2023-10-09,3706357,Renewed
1726,6,3,3,2023,2025-08-08,2026-08-08,20375992,Renewed
1727,2,8,6,2022,2025-03-10,2026-03-10,2856157,Renewed
1728,3,10,4,2023,2023-12-13,2024-12-12,3267972,Renewed
1729,5,10,6,2023,2024-06-09,2025-06-09,8139761,Active
1730,6,11,7,2024,2022-05-19,2023-05-19,4916242,Renewed
1731,3,9,2,2024,2025-04-06,2026-04-06,9009647,Expired
1732,1,12,2,2022,2023-06-01,2024-05-31,12433221,Renewed
1733,4,6,3,2022,2026-04-07,2027-04-07,10831985,Expired
1734,3,6,4,2022,2025-07-05,2026-07-05,12805734,Expired
1735,5,5,5,2024,2023-07-06,2024-07-05,15753444,Expired
1736,3,4,6,2022,2022-11-17,2023-11-17,12789960,Active
1737,5,7,2,2025,2023-12-07,2024-12-06,12296573,Expired
1738,2,9,1,2024,2023-02-22,2024-02-22,12517191,Active
1739,1,9,6,2022,2025-09-20,2026-09-20,13122052,Active
1740,6,10,5,2023,2025-11-05,2026-11-05,4979339,Active
1741,2,8,3,2024,2022-06-10,2023-06-10,3968683,Expired
1742,6,9,1,2022,2024-09-08,2025-09-08,9739557,Expired
1743,1,6,3,2023,2024-12-24,2025-12-24,9072996,Active
1744,6,7,4,2023,2024-04-14,2025-04-14,8579949,Renewed
1745,3,10,5,2024,2025-10-16,2026-10-16,9773742,Renewed
1746,6,6,3,2023,2023-08-10,2024-08-09,2985291,Renewed
1747,6,8,2,2023,2022-10-27,2023-10-27,6939992,Active
1748,1,11,4,2022,2026-02-09,2027-02-09,9816922,Active
1749,5,2,3,2025,2023-01-07,2024-01-07,3225497,Renewed
1750,5,8,7,2025,2023-12-16,2024-12-15,6176096,Expired
1751,1,4,7,2022,2024-03-16,2025-03-16,16321462,Expired
1752,4,12,5,2024,2023-03-17,2024-03-16,6378339,Expired
1753,6,2,7,2025,2025-04-13,2026-04-13,945000,Expired
1754,2,9,7,2023,2024-01-01,2024-12-31,9393887,Expired
1755,1,1,3,2023,2026-02-09,2027-02-09,1629195,Expired
1756,6,4,7,2024,2022-12-25,2023-12-25,7388148,Active
1757,6,1,3,2023,2024-07-03,2025-07-03,632928,Expired
1758,4,5,2,2023,2025-07-09,2026-07-09,16086644,Active
1759,4,4,5,2025,2024-06-03,2025-06-03,10671949,Active
1760,6,12,4,2025,2022-12-03,2023-12-03,10715848,Expired
1761,3,6,3,2023,2024-06-08,2025-06-08,4368798,Expired
1762,5,10,6,2022,2024-02-26,2025-02-25,8040812,Renewed
1763,2,2,6,2025,2024-04-15,2025-04-15,1595902,Active
1764,1,1,2,2023,2024-11-27,2025-11-27,1092420,Expired
1765,3,1,7,2025,2026-02-13,2027-02-13,954954,Expired
1766,6,8,2,2023,2023-07-17,2024-07-16,9291421,Active
1767,5,6,6,2022,2023-07-29,2024-07-28,3873713,Renewed
1768,2,7,5,2023,2022-05-22,2023-05-22,5695566,Active
1769,2,7,1,2025,2023-08-28,2024-08-27,2846455,Active
1770,3,8,1,2024,2022-06-13,2023-06-13,9422491,Active
1771,3,7,2,2023,2025-06-16,2026-06-16,13960363,Active
1772,5,7,2,2023,2022-08-18,2023-08-18,12207054,Expired
1773,1,7,2,2023,2024-09-08,2025-09-08,12392878,Renewed
1774,5,2,2,2023,2025-02-12,2026-02-12,647554,Active
1775,5,6,4,2025,2025-06-20,2026-06-20,8476460,Renewed
1776,2,9,3,2023,2025-04-25,2026-04-25,14817486,Expired
1777,2,10,7,2022,2024-03-31,2025-03-31,7864278,Expired
1778,2,5,1,2023,2024-10-08,2025-10-08,7959667,Renewed
